Date,Open,High,Low,Close,Adj Close,Volume,Day
6/16/2014,55.595001,55.665001,55.349998,55.575001,50.080036,43800,184
6/17/2014,55.59,55.779999,55.25,55.494999,50.007957,57000,185
6/18/2014,55.5,55.650002,55.150002,55.599998,50.102566,98800,186
6/19/2014,55.625,55.794998,55.384998,55.580002,50.084557,159400,187
6/20/2014,55.75,55.855,55.599998,55.695,50.188183,27600,188
6/23/2014,55.654999,55.794998,55.154999,55.244999,49.782669,68400,189
6/24/2014,54.924999,54.994999,54.134998,54.18,49.119492,126000,190
6/25/2014,53.965,54.205002,53.880001,54.169998,49.110435,57000,191
6/26/2014,54.154999,54.154999,53.755001,54.029999,48.983494,58200,192
6/27/2014,53.875,54.264999,53.875,54.264999,49.196552,62800,193
6/30/2014,54.185001,54.185001,53.775002,53.919998,48.883781,67800,194
7/1/2014,53.994999,54.66,53.884998,54.424999,49.341606,181000,195
7/2/2014,54.41,54.435001,53.935001,53.935001,48.897369,72200,196
7/3/2014,54.09,54.325001,54.09,54.23,49.164837,32000,197
7/7/2014,54.150002,54.150002,53.814999,53.900002,48.86565,269800,198
7/8/2014,53.715,53.755001,53.095001,53.220001,48.249161,67000,199
7/9/2014,53.084999,53.575001,53.084999,53.404999,48.41687,119600,200
7/10/2014,52.814999,53.505001,52.34,53.290001,48.312626,65200,201
7/11/2014,53.23,53.615002,53.185001,53.549999,48.548336,41400,202
7/14/2014,53.77,54.115002,53.77,54.029999,48.983494,103200,203
7/15/2014,54.139999,54.360001,53.720001,53.955002,48.915508,76200,204
7/16/2014,54.18,54.18,53.735001,53.834999,48.806721,244000,205
7/17/2014,53.709999,53.900002,53.150002,53.150002,48.185707,76200,206
7/18/2014,53.259998,53.865002,53.259998,53.825001,48.797665,35000,207
7/21/2014,53.615002,54.145,53.505001,54.105,49.051506,49400,208
7/22/2014,54.314999,54.369999,54.130001,54.23,49.164837,33400,209
7/23/2014,54.259998,54.259998,53.669998,53.669998,48.657127,93000,210
7/24/2014,53.66,53.66,53.130001,53.195,48.226501,54200,211
7/25/2014,53,53.025002,52.57,52.689999,47.768661,1727200,212
7/28/2014,52.669998,52.77,52.349998,52.66,47.741467,109000,213
7/29/2014,52.654999,52.715,52.205002,52.220001,47.342556,184600,214
7/30/2014,52.490002,52.650002,52.044998,52.369999,47.478535,47000,215
7/31/2014,52.02,52.02,51.224998,51.330002,46.535683,160600,216
8/1/2014,51.25,51.939999,51.25,51.665001,46.839405,83200,217
8/4/2014,51.93,51.93,51.34,51.630001,46.807667,88600,218
8/5/2014,51.345001,52.099998,51,51.654999,46.830341,74800,219
8/6/2014,51.264999,51.415001,51.029999,51.105,46.331696,88600,220
8/7/2014,51.32,51.485001,51.044998,51.16,46.381573,60400,221
8/8/2014,51.200001,52,51.189999,51.990002,47.134045,42000,222
8/11/2014,52.264999,52.560001,52.16,52.27,47.387905,46600,223
8/12/2014,52.165001,52.355,51.794998,51.915001,47.066048,65600,224
8/13/2014,52.080002,52.755001,51.965,52.695,47.773193,31800,225
8/14/2014,52.810001,53.044998,52.755001,52.865002,47.927322,38200,226
8/15/2014,53.095001,53.25,52.549999,52.849998,47.913715,54800,227
8/18/2014,53.290001,53.665001,53.224998,53.645,48.634472,54800,228
8/19/2014,53.724998,53.884998,53.685001,53.865002,48.833916,50000,229
8/20/2014,53.790001,54.299999,53.790001,54.279999,49.210163,58000,230
8/21/2014,54.279999,54.505001,54.110001,54.465,49.37788,33200,231
8/22/2014,54.490002,54.555,54.279999,54.384998,49.305351,32000,232
8/25/2014,54.634998,54.959999,54.549999,54.650002,49.545589,52000,233
8/26/2014,54.740002,54.845001,54.68,54.715,49.604534,76200,234
8/27/2014,54.720001,54.740002,54.400002,54.470001,49.382404,47800,235
8/28/2014,54.259998,54.305,54.139999,54.255001,49.187489,53000,236
8/29/2014,54.375,54.375,54.060001,54.334999,49.260014,27000,237
9/2/2014,54.459999,54.625,54.259998,54.540001,49.445873,62600,238
9/3/2014,54.814999,54.814999,54.435001,54.525002,49.432266,115200,239
9/4/2014,54.619999,54.865002,54.314999,54.355,49.278141,57600,240
9/5/2014,54.43,54.540001,54.220001,54.540001,49.445873,63800,241
9/8/2014,54.509998,54.82,54.474998,54.685001,49.577328,28400,242
9/9/2014,54.724998,54.924999,54.59,54.630001,49.527462,121600,243
9/10/2014,54.695,55.049999,54.584999,55.02,49.881046,49000,244
9/11/2014,54.810001,55.075001,54.785,55.029999,49.890106,64800,245
9/12/2014,55.049999,55.055,54.645,54.860001,49.735992,64800,246
9/15/2014,54.880001,54.880001,54.525002,54.830002,49.708782,61200,247
9/16/2014,54.814999,55.185001,54.555,55.060001,49.917305,76600,248
9/17/2014,55.115002,55.355,54.924999,55.099998,49.953571,71400,249
9/18/2014,55.27,55.48,55.23,55.48,50.298084,73200,250
9/19/2014,55.650002,55.825001,55.264999,55.369999,50.198334,44000,251
9/22/2014,55.200001,55.200001,54.549999,54.564999,49.468529,40400,252
9/23/2014,54.455002,54.455002,53.875,53.98,48.938168,58800,253
9/24/2014,53.91,54.084999,53.720001,54.029999,49.09811,36600,254
9/25/2014,53.990002,53.990002,53.330002,53.435001,48.557419,87800,255
9/26/2014,53.57,54.240002,53.485001,54.185001,49.238972,54800,256
9/29/2014,53.985001,54.244999,53.615002,53.974998,49.04813,117200,257
9/30/2014,54.084999,54.174999,53.650002,53.790001,48.880013,35000,258
10/1/2014,53.685001,53.685001,52.52,52.674999,47.866791,242200,259
10/2/2014,52.535,52.715,51.950001,52.384998,47.603264,114600,260
10/3/2014,52.82,53.255001,52.740002,53.095001,48.248444,151600,261
10/6/2014,53.375,53.48,52.75,52.860001,48.034908,109200,262
10/7/2014,52.639999,52.639999,51.634998,51.674999,46.95808,93000,263
10/8/2014,51.709999,52.470001,51.240002,52.470001,47.680515,54600,264
10/9/2014,52.48,52.48,51.27,51.415001,46.721806,238600,265
10/10/2014,51.459999,51.68,51,51.220001,46.544605,50200,266
10/13/2014,51.235001,51.665001,50.435001,50.465,45.858524,187800,267
10/14/2014,50.755001,51.805,50.695,51.255001,46.576408,100000,268
10/15/2014,50.82,51.310001,49.200001,51.055,46.39468,169600,269
10/16/2014,50.34,51.485001,50.174999,51.185001,46.512806,128400,270
10/17/2014,51.889999,52.450001,51.889999,52.09,47.335197,38600,271
10/20/2014,52.014999,52.165001,51.75,52.110001,47.353371,36000,272
10/21/2014,52.34,52.994999,52.174999,52.924999,48.093967,84000,273
10/22/2014,53.16,53.424999,52.375,52.375,47.594181,75400,274
10/23/2014,52.584999,53.595001,52.584999,53.220001,48.362053,48000,275
10/24/2014,53.18,53.619999,53.099998,53.615002,48.720997,22400,276
10/27/2014,53.189999,53.705002,53.110001,53.689999,48.789139,21800,277
10/28/2014,53.919998,54.875,53.895,54.860001,49.852356,51600,278
10/29/2014,54.799999,54.970001,54.360001,54.645,49.656975,67200,279
10/30/2014,54.615002,55.145,54.154999,55.025002,50.002285,71200,280
10/31/2014,55.619999,55.814999,55.334999,55.599998,50.524792,88800,281
11/3/2014,55.744999,55.825001,55.325001,55.584999,50.511162,322200,282
11/4/2014,55.465,55.950001,55.419998,55.57,50.49754,77800,283
11/5/2014,56.099998,56.099998,55.435001,55.494999,50.42939,59400,284
11/6/2014,55.580002,55.77,55.400002,55.744999,50.65657,56000,285
11/7/2014,55.695,55.695,55.235001,55.52,50.452103,36400,286
11/10/2014,55.654999,55.654999,55.355,55.654999,50.574783,30800,287
11/11/2014,55.799999,55.919998,55.474998,55.549999,50.479362,93200,288
11/12/2014,55.564999,55.785,55.41,55.75,50.661121,37200,289
11/13/2014,55.735001,56.25,55.735001,55.904999,50.801952,111000,290
11/14/2014,56.145,56.145,55.805,55.805,50.71109,50200,291
11/17/2014,55.705002,55.845001,55.544998,55.549999,50.479362,29000,292
11/18/2014,55.5,56.380001,55.5,56.224998,51.092747,38600,293
11/19/2014,56.305,56.305,55.895,56.185001,51.056404,64800,294
11/20/2014,56,56.330002,55.880001,56.305,51.165451,27000,295
11/21/2014,56.82,56.875,56.470001,56.509998,51.351734,31000,296
11/24/2014,56.605,57,56.605,56.880001,51.687962,67600,297
11/25/2014,57.165001,57.294998,56.919998,57.145,51.92878,93800,298
11/26/2014,57.235001,57.279999,57.075001,57.145,51.92878,30600,299
11/28/2014,57.150002,57.389999,57.009998,57.075001,51.865162,38200,300
12/1/2014,57.029999,57.029999,56.465,56.490002,51.333572,69800,301
12/2/2014,56.525002,56.875,56.525002,56.685001,51.510757,31200,302
12/3/2014,56.615002,57.154999,56.615002,57.105,51.89241,32200,303
12/4/2014,57.139999,57.139999,56.669998,56.84,51.651608,40800,304
12/5/2014,56.935001,57.41,56.935001,57.325001,52.092346,72200,305
12/8/2014,57.119999,57.59,56.73,56.880001,51.687962,140800,306
12/9/2014,56.355,57.305,56.009998,57.275002,52.046906,33200,307
12/10/2014,57.165001,57.165001,55.82,55.849998,50.751968,109000,308
12/11/2014,56.09,56.355,55.785,55.825001,50.729263,41000,309
12/12/2014,55.485001,55.485001,54.59,54.619999,49.634251,96400,310
12/15/2014,54.860001,55.035,54.099998,54.415001,49.44796,50800,311
12/16/2014,54.445,55.465,54.255001,55.080002,50.052273,123600,312
12/17/2014,54.674999,55.549999,54.465,55.509998,50.443012,32000,313
12/18/2014,56.279999,56.860001,56.165001,56.764999,51.583458,43200,314
12/19/2014,56.84,57.119999,56.805,56.950001,51.751575,58400,315
12/22/2014,57,57.689999,57,57.68,52.41494,55400,316
12/23/2014,57.974998,58.235001,57.945,58,52.705719,34800,317
12/24/2014,58.044998,58.195,58,58.09,52.902889,15200,318
12/26/2014,58.314999,58.395,58.145,58.275002,53.071377,37000,319
12/29/2014,58.25,58.494999,57.985001,58.325001,53.116909,153000,320
12/30/2014,58.130001,58.174999,57.900002,58.064999,52.880135,30600,321
12/31/2014,58.185001,58.27,57.345001,57.345001,52.224419,40400,322
1/2/2015,57.814999,57.814999,56.814999,57.240002,52.128799,52000,323
1/5/2015,57.165001,57.23,56.130001,56.389999,51.354698,243800,324
1/6/2015,56.465,56.674999,55.560001,56.029999,51.02684,154000,325
1/7/2015,56.415001,56.685001,56.220001,56.525002,51.477646,23600,326
1/8/2015,57.240002,57.669998,57.209999,57.634998,52.488518,58200,327
1/9/2015,57.674999,57.700001,57.224998,57.255001,52.142452,66200,328
1/12/2015,57.259998,57.325001,56.595001,56.814999,51.741745,33800,329
1/13/2015,57.355,57.880001,56.48,56.950001,51.864677,124400,330
1/14/2015,56.325001,56.924999,56.32,56.779999,51.709858,46600,331
1/15/2015,57,57.224998,56.400002,56.540001,51.491306,97000,332
1/16/2015,56.07,56.720001,55.845001,56.720001,51.655224,66200,333
1/20/2015,57,57.240002,56.400002,57.009998,51.919331,46400,334
1/21/2015,57.005001,57.400002,56.834999,57.16,52.055939,162200,335
1/22/2015,57.384998,58.404999,57.244999,58.290001,53.085033,50600,336
1/23/2015,58.18,58.610001,58.049999,58.41,53.194321,56800,337
1/26/2015,58.43,58.43,57.84,58.259998,53.057709,30000,338
1/27/2015,57.560001,57.950001,57.185001,57.610001,52.465763,88000,339
1/28/2015,57.935001,58.59,57.404999,57.485001,52.351929,249400,340
1/29/2015,57.525002,58.115002,57,58.080002,52.893795,369600,341
1/30/2015,57.875,57.875,57.200001,57.205002,52.096916,198400,342
2/2/2015,57.145,58.044998,56.73,58.044998,52.861919,178400,343
2/3/2015,58.055,59.035,58.055,59,53.73164,134400,344
2/4/2015,59.119999,59.215,58.674999,58.740002,53.494846,60600,345
2/5/2015,59.009998,59.255001,58.759998,59.205002,53.918331,160600,346
2/6/2015,59.599998,60.009998,59.599998,59.75,54.414669,74000,347
2/9/2015,59.540001,59.855,59.224998,59.314999,54.018497,186400,348
2/10/2015,59.450001,59.805,59.23,59.650002,54.323601,144600,349
2/11/2015,59.799999,59.799999,59.369999,59.595001,54.273518,139400,350
2/12/2015,59.875,60.165001,59.764999,60.119999,54.751629,168600,351
2/13/2015,60.384998,60.560001,60.075001,60.535,55.129574,309000,352
2/17/2015,60.755001,60.755001,60.275002,60.424999,55.029388,242800,353
2/18/2015,60.5,60.919998,60.310001,60.919998,55.480194,155000,354
2/19/2015,60.814999,61.695,60.814999,61.689999,56.181427,272200,355
2/20/2015,61.509998,62.424999,61.509998,62.424999,56.850803,143600,356
2/23/2015,62.595001,62.595001,61.654999,62.275002,56.714195,281400,357
2/24/2015,62.415001,62.435001,62.150002,62.400002,56.828045,151000,358
2/25/2015,62.375,62.5,61.755001,61.939999,56.409107,189200,359
2/26/2015,61.880001,61.880001,61.465,61.705002,56.195087,148200,360
2/27/2015,61.599998,61.98,61.599998,61.665001,56.158665,204200,361
3/2/2015,61.685001,62.599998,61.685001,62.48,56.900894,268200,362
3/3/2015,62.384998,62.384998,61.735001,61.950001,56.418221,167600,363
3/4/2015,61.755001,61.860001,61.549999,61.689999,56.181427,271200,364
3/5/2015,61.639999,61.950001,61.599998,61.785,56.267956,109600,365
3/6/2015,61.845001,61.845001,60.924999,61.075001,55.621346,159200,366
3/9/2015,61.044998,61.82,61.044998,61.630001,56.126797,60200,367
3/10/2015,61.115002,61.150002,60.650002,60.650002,55.234306,93800,368
3/11/2015,60.950001,60.955002,60.700001,60.845001,55.411884,43400,369
3/12/2015,61.044998,61.625,61.044998,61.605,56.104027,94200,370
3/13/2015,61.599998,61.615002,60.685001,61.080002,55.625908,38600,371
3/16/2015,61.330002,61.845001,61.330002,61.814999,56.295284,173800,372
3/17/2015,61.785,61.869999,61.505001,61.814999,56.295284,79000,373
3/18/2015,61.799999,62.605,61.360001,62.43,56.85535,200600,374
3/19/2015,62.43,62.43,61.950001,62.154999,56.604923,92600,375
3/20/2015,62.560001,62.764999,62.290001,62.57,56.982853,223200,376
3/23/2015,62.584999,62.654999,62.34,62.345001,56.777943,47600,377
3/24/2015,62.215,62.625,62.154999,62.365002,56.796158,180200,378
3/25/2015,62.255001,62.255001,60.91,60.915001,55.702057,234000,379
3/26/2015,60.625,61.165001,60.334999,61.060001,55.834648,53600,380
3/27/2015,61.110001,61.689999,61.110001,61.634998,56.360439,33400,381
3/30/2015,62.029999,62.625,61.84,62.419998,57.078247,178600,382
3/31/2015,62.27,62.27,61.855,61.889999,56.593616,308400,383
4/1/2015,61.805,61.805,60.985001,61.610001,56.337578,220600,384
4/2/2015,61.935001,62.154999,61.549999,61.73,56.447311,45400,385
4/6/2015,61.540001,62.445,61.529999,62.299999,56.968521,450200,386
4/7/2015,62.349998,62.669998,62.139999,62.139999,56.82222,144600,387
4/8/2015,62.205002,62.634998,62.200001,62.560001,57.206284,54000,388
4/9/2015,62.625,62.834999,62.150002,62.580002,57.224564,110600,389
4/10/2015,62.665001,62.790001,62.424999,62.705002,57.338871,52400,390
4/13/2015,62.669998,62.924999,62.244999,62.310001,56.977673,47800,391
4/14/2015,62.255001,62.360001,61.845001,62.23,56.904514,168400,392
4/15/2015,62.240002,62.610001,62.200001,62.330002,56.995956,51200,393
4/16/2015,62.23,62.439999,61.974998,62.240002,56.913677,47200,394
4/17/2015,62,62,61.084999,61.205002,55.967236,126800,395
4/20/2015,61.605,62.080002,61.580002,61.970001,56.666775,95000,396
4/21/2015,62.200001,62.355,61.84,62.035,56.726196,63000,397
4/22/2015,62.044998,62.044998,61.474998,62.009998,56.703346,51000,398
4/23/2015,62.07,62.200001,61.720001,62.009998,56.703346,48600,399
4/24/2015,62.119999,62.119999,61.555,61.564999,56.296425,144400,400
4/27/2015,61.77,61.98,61.365002,61.404999,56.150131,93600,401
4/28/2015,61.404999,61.52,60.965,61.514999,56.250706,39400,402
4/29/2015,61.445,61.59,61.009998,61.125,55.894081,141600,403
4/30/2015,61.279999,61.279999,59.875,60.049999,54.911079,134800,404
5/1/2015,60.41,60.619999,60.150002,60.580002,55.395725,100200,405
5/4/2015,60.549999,60.955002,60.540001,60.724998,55.528305,114800,406
5/5/2015,60.619999,60.735001,59.889999,59.990002,54.856224,47800,407
5/6/2015,60.18,60.259998,59.735001,60.02,54.883644,106200,408
5/7/2015,59.945,60.16,59.759998,60.029999,54.892796,56400,409
5/8/2015,60.48,60.919998,60.48,60.875,55.665478,131800,410
5/11/2015,60.805,61.305,60.805,61.009998,55.788925,67800,411
5/12/2015,60.715,61.110001,60.41,60.935001,55.720341,35800,412
5/13/2015,61.084999,61.224998,60.974998,61.075001,55.848358,44400,413
5/14/2015,61.435001,61.93,61.365002,61.889999,56.593616,54400,414
5/15/2015,62,62,61.639999,61.84,56.547901,31800,415
5/18/2015,61.939999,62.07,61.709999,62.035,56.726196,36800,416
5/19/2015,62.154999,62.240002,61.950001,62.099998,56.785645,118600,417
5/20/2015,62.07,62.299999,61.970001,62.055,56.744503,77600,418
5/21/2015,62.005001,62.360001,61.970001,62.285,56.954819,62400,419
5/22/2015,62.360001,62.360001,61.695,61.814999,56.525032,71800,420
5/26/2015,61.630001,61.630001,60.974998,61.095001,55.866653,40200,421
5/27/2015,61.235001,61.419998,61.07,61.41,56.15469,35200,422
5/28/2015,61.52,61.52,61.055,61.285,56.040405,29800,423
5/29/2015,61.264999,61.264999,60.5,60.779999,55.578606,137200,424
6/1/2015,60.880001,61.09,60.505001,60.845001,55.638042,53000,425
6/2/2015,60.615002,61.215,60.43,60.98,55.761486,129000,426
6/3/2015,61.285,61.645,60.970001,61.43,56.172981,71200,427
6/4/2015,61.380001,61.380001,60.279999,60.380001,55.212837,84000,428
6/5/2015,60.305,60.465,59.790001,60.419998,55.249401,46600,429
6/8/2015,60.360001,60.455002,60.150002,60.150002,55.002525,171600,430
6/9/2015,60.154999,60.285,59.935001,60.005001,54.869926,97600,431
6/10/2015,60.205002,60.965,60.205002,60.834999,55.628902,94800,432
6/11/2015,60.884998,61.264999,60.884998,61.215,55.976391,32400,433
6/12/2015,61,61.029999,60.759998,60.994999,55.775204,47600,434
6/15/2015,60.735001,60.82,60.139999,60.584999,55.400295,87400,435
6/16/2015,60.555,61.005001,60.555,60.919998,55.706627,40400,436
6/17/2015,61.105,61.259998,60.654999,61.084999,55.857502,91200,437
6/18/2015,61.275002,61.939999,61.075001,61.740002,56.456463,89200,438
6/19/2015,61.630001,61.805,61.494999,61.525002,56.259857,81200,439
6/22/2015,61.895,61.895,61.48,61.724998,56.442734,41800,440
6/23/2015,61.73,61.799999,61.43,61.73,56.447311,33800,441
6/24/2015,61.505001,61.505001,61.025002,61.035,55.920944,37200,442
6/25/2015,61.240002,61.240002,60.779999,60.779999,55.687309,27600,443
6/26/2015,60.93,61.014999,60.610001,60.77,55.678154,95400,444
6/29/2015,60.325001,60.455002,59.529999,59.560001,54.569546,47400,445
6/30/2015,60.009998,60.009998,59.395,59.57,54.578705,54200,446
7/1/2015,60.02,60.27,59.794998,60.044998,55.013889,42600,447
7/2/2015,60.139999,60.259998,59.474998,59.584999,54.592442,40000,448
7/6/2015,59.215,59.674999,59,59.5,54.514561,47600,449
7/7/2015,59.634998,59.790001,58.764999,59.790001,54.780258,46200,450
7/8/2015,59.264999,59.514999,58.915001,59.084999,54.134335,72600,451
7/9/2015,59.535,59.880001,59.334999,59.334999,54.363388,50000,452
7/10/2015,59.900002,60.099998,59.805,60.005001,54.977253,49600,453
7/13/2015,60.380001,60.705002,60.380001,60.630001,55.549885,45600,454
7/14/2015,60.689999,61.080002,60.650002,61.025002,55.911785,101400,455
7/15/2015,61.064999,61.064999,60.584999,60.700001,55.614002,30400,456
7/16/2015,60.945,61.205002,60.945,61.165001,56.040066,56200,457
7/17/2015,61.32,61.32,60.755001,60.950001,55.843067,40400,458
7/20/2015,61.084999,61.084999,60.830002,60.939999,55.833904,57600,459
7/21/2015,60.5,60.5,59.345001,59.610001,54.615341,83800,460
7/22/2015,59.505001,59.625,58.970001,59.055,54.106846,46600,461
7/23/2015,59.150002,59.810001,59.014999,59.080002,54.129753,49800,462
7/24/2015,58.974998,59.080002,58.169998,58.209999,53.332653,170000,463
7/27/2015,57.900002,57.939999,57.459999,57.564999,52.741695,97400,464
7/28/2015,57.830002,58.514999,57.450001,58.305,53.419689,67600,465
7/29/2015,58.674999,59.529999,58.674999,59.369999,54.395454,77000,466
7/30/2015,59.240002,59.314999,58.91,59.075001,54.125164,96800,467
7/31/2015,59.279999,59.330002,58.990002,59.02,54.07478,36000,468
8/3/2015,59.049999,59.049999,58.43,58.68,53.76326,57800,469
8/4/2015,58.755001,59.025002,58.689999,58.77,53.845734,77000,470
8/5/2015,59.154999,59.494999,59.07,59.169998,54.212212,48800,471
8/6/2015,59.244999,59.494999,58.955002,59.25,54.285511,45200,472
8/7/2015,59.150002,59.235001,58.66,58.950001,54.010647,35800,473
8/10/2015,59.82,60.625,59.82,60.535,55.462841,68200,474
8/11/2015,60.049999,60.16,59.66,59.924999,54.90395,71800,475
8/12/2015,59.485001,59.82,58.985001,59.685001,54.684067,44000,476
8/13/2015,59.650002,60.224998,59.575001,60.044998,55.013889,66800,477
8/14/2015,60.044998,60.494999,59.915001,60.445,55.380379,55200,478
8/17/2015,60.27,60.689999,59.994999,60.68,55.595692,92600,479
8/18/2015,60.625,60.68,60.435001,60.48,55.412449,40000,480
8/19/2015,60.275002,60.52,59.794998,60.07,55.0368,136200,481
8/20/2015,59.52,59.650002,58.549999,58.549999,53.644157,69800,482
8/21/2015,58.005001,58.005001,57.18,57.185001,52.393536,128000,483
8/24/2015,56.724998,56.895,42.669998,55.325001,50.689388,310000,484
8/25/2015,55.875,57.099998,54.794998,54.794998,50.203777,137600,485
8/26/2015,55.34,56.195,54.75,56.130001,51.426922,101000,486
8/27/2015,56.625,57.424999,56.345001,57.115002,52.329395,180200,487
8/28/2015,57.009998,57.450001,56.974998,57.275002,52.475994,51600,488
8/31/2015,57.080002,57.150002,56.695,56.740002,51.985828,111800,489
9/1/2015,56.174999,56.174999,55.18,55.290001,50.657303,152200,490
9/2/2015,55.849998,56.549999,55.755001,56.549999,51.811745,127800,491
9/3/2015,56.73,57.134998,56.595001,56.779999,52.022472,65800,492
9/4/2015,55.735001,56.259998,55.724998,56,51.307823,92800,493
9/8/2015,56.724998,57.43,56.724998,57.380001,52.572186,64200,494
9/9/2015,57.814999,57.900002,56.93,57.009998,52.2332,539000,495
9/10/2015,56.935001,57.369999,56.834999,57.02,52.242363,138000,496
9/11/2015,56.775002,57.215,56.669998,57.174999,52.384377,93800,497
9/14/2015,57.334999,57.334999,56.775002,56.865002,52.100349,97600,498
9/15/2015,56.915001,57.505001,56.900002,57.404999,52.595108,74800,499
9/16/2015,57.445,57.605,57.330002,57.605,52.778336,147200,500
9/17/2015,57.595001,58.235001,57.360001,57.474998,52.659218,125200,501
9/18/2015,56.724998,57.084999,56.275002,56.345001,51.623917,55800,502
9/21/2015,56.619999,57,56.389999,56.584999,51.843815,45800,503
9/22/2015,55.895,55.895,55.345001,55.630001,50.968838,80000,504
9/23/2015,55.695,55.695,54.904999,55.025002,50.414524,78400,505
9/24/2015,54.584999,54.950001,54.014999,54.860001,50.26334,112000,506
9/25/2015,55.27,55.27,54.384998,54.645,50.182533,33800,507
9/28/2015,54.285,54.305,53.605,53.630001,49.250416,345400,508
9/29/2015,53.720001,53.869999,53.470001,53.814999,49.420311,100200,509
9/30/2015,54.25,54.619999,54.035,54.509998,50.058548,49200,510
10/1/2015,54.544998,54.639999,53.755001,54.310001,49.874889,66600,511
10/2/2015,53.764999,54.75,53.57,54.75,50.278961,266600,512
10/5/2015,55.119999,55.990002,55.119999,55.955002,51.385548,124800,513
10/6/2015,55.875,56.330002,55.875,55.915001,51.348812,97400,514
10/7/2015,56.255001,56.889999,56.255001,56.724998,52.092663,71400,515
10/8/2015,56.610001,57.490002,56.48,57.404999,52.71714,53200,516
10/9/2015,57.560001,57.900002,57.52,57.705002,52.992634,64600,517
10/12/2015,57.75,57.830002,57.5,57.709999,52.997234,30000,518
10/13/2015,57.470001,57.610001,57.110001,57.125,52.460007,24200,519
10/14/2015,57.150002,57.349998,55.904999,55.959999,51.390144,40400,520
10/15/2015,56.18,56.544998,55.91,56.535,51.918186,45400,521
10/16/2015,56.674999,56.73,56.105,56.389999,51.785027,65600,522
10/19/2015,56.215,56.365002,56.025002,56.360001,51.757473,56600,523
10/20/2015,56.259998,56.830002,56.060001,56.48,51.867668,62800,524
10/21/2015,56.775002,57.060001,56.564999,56.665001,52.037575,48800,525
10/22/2015,56.744999,58.279999,56.744999,58.075001,53.332413,106800,526
10/23/2015,58.415001,58.599998,58.025002,58.32,53.557415,108200,527
10/26/2015,58.310001,58.384998,58.009998,58.139999,53.392113,28000,528
10/27/2015,58.029999,58.450001,58.029999,58.255001,53.497726,71200,529
10/28/2015,58.459999,59.400002,58.459999,59.380001,54.530857,136200,530
10/29/2015,59.244999,59.560001,59.115002,59.445,54.590542,132200,531
10/30/2015,59.5,59.5,59.119999,59.119999,54.292095,117000,532
11/2/2015,59.18,59.884998,59.18,59.830002,54.944111,143800,533
11/3/2015,59.724998,59.845001,59.424999,59.674999,54.801758,250400,534
11/4/2015,59.904999,59.970001,59.439999,59.540001,54.677795,119800,535
11/5/2015,59.59,59.805,59.345001,59.75,54.870651,102600,536
11/6/2015,59.584999,59.625,59.174999,59.619999,54.751251,94200,537
11/9/2015,59.5,59.509998,58.73,58.865002,54.057915,95200,538
11/10/2015,58.799999,59.064999,58.389999,58.825001,54.021168,74800,539
11/11/2015,58.924999,58.959999,58.610001,58.630001,53.842098,90600,540
11/12/2015,58.305,58.355,57.715,57.720001,53.006409,173000,541
11/13/2015,57.674999,57.799999,57.255001,57.32,52.639084,81600,542
11/16/2015,57.575001,58.705002,57.575001,58.700001,53.906387,183400,543
11/17/2015,58.91,59.174999,58.605,58.720001,53.924747,186000,544
11/18/2015,58.935001,59.310001,58.790001,59.224998,54.388504,291800,545
11/19/2015,59.560001,59.720001,59.255001,59.625,54.755852,284000,546
11/20/2015,60.040001,60.41,59.875,60.139999,55.22879,296200,547
11/23/2015,60.23,60.330002,59.945,60.130001,55.219612,235600,548
11/24/2015,59.98,60.490002,59.900002,60.41,55.476749,280600,549
11/25/2015,60.535,60.610001,60.23,60.314999,55.389496,355600,550
11/27/2015,60.355,60.455002,60.134998,60.334999,55.407867,140600,551
11/30/2015,60.459999,60.654999,59.830002,59.974998,55.077263,256400,552
12/1/2015,60.25,60.564999,60.154999,60.299999,55.375725,166000,553
12/2/2015,60.375,60.375,59.759998,59.82,54.934929,173000,554
12/3/2015,60.075001,60.09,58.945,59.130001,54.301281,149000,555
12/4/2015,59.334999,60.044998,59.25,59.974998,55.077263,131000,556
12/7/2015,60.009998,60.044998,59.654999,59.904999,55.012981,204600,557
12/8/2015,59.560001,59.560001,59.02,59.25,54.411472,390400,558
12/9/2015,59.084999,59.735001,58.5,58.75,53.952305,178000,559
12/10/2015,58.825001,59.485001,58.75,59.244999,54.406876,82400,560
12/11/2015,58.779999,58.895,58.25,58.349998,53.584965,210200,561
12/14/2015,58.355,58.599998,57.805,58.154999,53.405907,105000,562
12/15/2015,58.57,58.650002,58.235001,58.334999,53.57119,94200,563
12/16/2015,58.724998,59.294998,58.365002,59.16,54.328815,94600,564
12/17/2015,59.435001,59.465,58.465,58.465,53.690582,137800,565
12/18/2015,58.275002,58.275002,57.535,57.575001,52.873268,99000,566
12/21/2015,57.869999,58.41,57.869999,58.369999,53.603333,73200,567
12/22/2015,58.595001,59.095001,58.334999,58.945,54.131378,112200,568
12/23/2015,59.259998,59.459999,59.075001,59.404999,54.553814,99400,569
12/24/2015,59.244999,59.445,59.189999,59.294998,54.55611,87000,570
12/28/2015,59.115002,59.18,58.66,59.080002,54.358288,117200,571
12/29/2015,59.305,59.98,59.305,59.889999,55.103561,87000,572
12/30/2015,59.825001,59.935001,59.52,59.564999,54.804523,137800,573
12/31/2015,59.474998,59.474998,58.880001,59.110001,54.385891,70000,574
